  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9335                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500   0.1797   0.22345   0.22035  -0.1076   0.9652   0.0460
 -24.000   0.2111   0.21792   0.21480  -0.1139   0.9569   0.0479
 -23.500   0.1999   0.21168   0.20852  -0.1187   0.9445   0.0503
 -21.500   0.3015   0.19447   0.19112  -0.1272   0.8848   0.0530
 -21.000   0.3221   0.19026   0.18677  -0.1297   0.8658   0.0549
 -20.000   0.3376   0.17727   0.17355  -0.1375   0.8321   0.0583
 -19.500   0.3680   0.17357   0.16978  -0.1397   0.8159   0.0588
 -19.000   0.3950   0.17005   0.16613  -0.1421   0.7978   0.0597
 -18.500   0.4203   0.16634   0.16235  -0.1448   0.7820   0.0614
