  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 3840                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.000  -0.4261   0.21987   0.21599  -0.0430   0.9875   0.1113
 -23.500  -0.3800   0.21793   0.21407  -0.0497   0.9855   0.1123
 -23.000  -0.3228   0.21557   0.21170  -0.0592   0.9834   0.1133
 -22.500  -0.2650   0.21304   0.20916  -0.0700   0.9815   0.1150
 -22.000  -0.3191   0.19775   0.19380  -0.0697   0.9745   0.1246
 -21.500  -0.2866   0.19550   0.19158  -0.0725   0.9702   0.1259
 -21.000  -0.2487   0.19275   0.18884  -0.0771   0.9667   0.1275
 -20.500  -0.2834   0.17796   0.17395  -0.0835   0.9639   0.1385
 -20.000  -0.2349   0.17520   0.17121  -0.0899   0.9614   0.1399
 -19.500  -0.1913   0.17094   0.16694  -0.0970   0.9594   0.1427
 -19.000  -0.4374   0.13005   0.12567  -0.1036   0.9582   0.1752
