  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9630                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.000   0.1829   0.20795   0.20424  -0.1794   0.9348   0.0537
 -23.500   0.2069   0.20468   0.20098  -0.1826   0.9314   0.0547
 -23.000   0.2292   0.20086   0.19715  -0.1860   0.9268   0.0566
 -21.000   0.3049   0.18018   0.17632  -0.2013   0.9080   0.0634
 -20.500   0.3263   0.17620   0.17234  -0.2045   0.9053   0.0661
 -19.000   0.3726   0.16003   0.15611  -0.2143   0.8934   0.0718
 -18.500   0.3986   0.15638   0.15242  -0.2173   0.8896   0.0739
 -18.000   0.3741   0.14633   0.14228  -0.2227   0.8850   0.0791
 -17.000   0.4278   0.13752   0.13344  -0.2269   0.8770   0.0771
 -16.500   0.4281   0.13003   0.12593  -0.2294   0.8736   0.0764
 -15.500   0.4206   0.11431   0.11014  -0.2352   0.8660   0.0817
 -15.000   0.4420   0.11036   0.10616  -0.2378   0.8623   0.0836
 -14.500   0.3586   0.09169   0.08737  -0.2426   0.8585   0.0934
