  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 6437                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.0092   0.21881   0.21538  -0.1019   0.9807   0.0765
 -23.000   0.1105   0.20624   0.20286  -0.1168   0.9630   0.0790
 -22.500   0.1454   0.20199   0.19860  -0.1223   0.9551   0.0818
 -21.000   0.1827   0.18433   0.18079  -0.1311   0.9168   0.0879
 -20.500   0.2115   0.18184   0.17830  -0.1332   0.9056   0.0898
 -19.000   0.1424   0.14515   0.14122  -0.1456   0.8708   0.0955
 -18.500   0.0270   0.12089   0.11677  -0.1521   0.8633   0.1085
 -18.000   0.0671   0.11992   0.11568  -0.1536   0.8461   0.1091
 -17.500   0.1054   0.11860   0.11437  -0.1556   0.8330   0.1099
