  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 9720                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.452 e 6     Ncrit =   9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr
  ------ -------- --------- --------- -------- -------- --------
 -24.500  -0.0156   0.22796   0.22444  -0.1741   0.9523   0.0286
 -23.500   0.0187   0.21689   0.21334  -0.1809   0.9479   0.0293
 -23.000   0.0324   0.21382   0.21027  -0.1818   0.9455   0.0299
 -22.500   0.0429   0.21063   0.20709  -0.1824   0.9421   0.0309
 -22.000   0.0551   0.20648   0.20294  -0.1840   0.9391   0.0327
 -21.500   0.0523   0.19978   0.19622  -0.1881   0.9365   0.0351
 -20.500   0.0958   0.18828   0.18469  -0.1944   0.9335   0.0360
 -20.000   0.1202   0.18382   0.18021  -0.1982   0.9323   0.0369
 -19.500   0.1430   0.17904   0.17540  -0.2022   0.9311   0.0387
